cdr_id,calling_msisdn,called_msisdn,call_start_time,call_date,duration_seconds,call_type,service_type,cell_tower_id,rated_amount,status
d4564dc7-7eca-4016-9176-f8c3028943e3,09186499672,+23472223079,2026-02-19 00:00:00,2026-02-19,3587,international,voice,WAD-2400,358.7,completed
7acdbc34-79c1-4ff1-b358-2d8703273f4e,09123244079,09189626422,2025-04-19 05:43:39,2025-04-19,243,on_net,voice,KSL-6297,3.65,completed
cf5ed4be-662e-4385-8af0-d8b320410e19,09165428053,09221707104,2025-04-07 06:15:24,2025-04-07,1881,off_net,voice,WAD-6771,47.03,failed
1d8f65bf-8065-4429-89bc-50990173249f,09189812317,+69376016297,2025-04-13 00:43:14,2025-04-13,762,international,data,PSD-7399,76.2,completed
476d6fa6-3162-42dc-b6a1-a0d35ebf2be6,09184610511,09166175202,2025-04-10 14:46:20,2025-04-10,1961,on_net,data,OMD-8078,29.41,completed
24cbb52c-8cf6-450b-8f57-21051b6170aa,09187418182,09002545356,2025-05-17 13:11:57,2025-05-17,2718,off_net,data,KSL-2490,67.95,completed
dcdac54e-a9a9-4857-ba17-7b3fd60ffd93,09129904388,09004332334,2025-05-05 15:31:44,2025-05-05,3458,off_net,voice,NYL-5715,86.45,completed
3c9f1354-d549-4663-916f-64aff01ba240,09165757513,09226135739,2025-06-20 17:20:00,2025-06-20,2459,off_net,voice,OMD-6779,61.48,busy
fb3e5a73-7b35-446c-9b75-c1a94806209a,09120749890,09125268064,2025-04-06 23:36:13,2025-04-06,557,on_net,sms,WAD-6129,8.36,completed
de3b16e2-8d19-4777-9729-ee590fdc20e2,09184869996,09168839785,2025-06-19 10:49:10,2025-06-19,2737,on_net,data,WAD-2514,41.05,completed
4fccf46c-7d54-45c9-9898-795765b1adc1,09184978531,09122275617,2025-05-06 21:47:25,2025-05-06,3467,on_net,sms,KSL-1641,52.0,completed
490d97b5-049c-4737-aa9a-8b0ac8c2d259,09126505347,09128483972,2025-06-16 13:15:56,2025-06-16,75,on_net,voice,WAD-1622,1.12,completed
77b391e7-d562-4455-9fc9-6f9cd0f81c9c,09183063236,+24146018843,2025-05-01 10:55:23,2025-05-01,1668,international,voice,KRT-5654,166.8,dropped
f01a5d84-ca56-4362-9999-83d49ddb8a75,09168735540,09002268186,2025-05-06 18:33:11,2025-05-06,1628,off_net,voice,KRT-7623,40.7,completed
d0fe26f2-da8a-4550-8f82-fbc54b664dc5,09126358156,09121220163,2025-04-15 16:09:22,2025-04-15,724,on_net,sms,OMD-7635,10.86,completed
d79cd859-bc3f-4cb7-884f-f9e2bb2919bb,09184568893,+47339855513,2025-05-12 12:39:53,2025-05-12,828,international,voice,ATB-5909,82.8,completed
5b4a0797-50b9-437d-bfd8-c304856bb692,09181858990,09168748562,2025-05-07 16:52:44,2025-05-07,1650,on_net,data,NYL-2282,24.75,dropped
9d424784-1514-48bb-bad6-11eae8a95a3a,09122323677,09127563440,2025-04-20 20:01:59,2025-04-20,1472,on_net,voice,WAD-8066,22.08,completed
ee854b15-14ba-45dc-b94b-6382986f5388,09122732012,09007765286,2025-04-02 07:20:05,2025-04-02,658,off_net,data,PSD-4971,16.45,completed
330511e9-4750-4af9-ab2b-4bdcbbc2914e,09187594791,09128780572,2025-04-18 05:36:00,2025-04-18,1053,on_net,voice,OMD-7583,15.79,completed
ca87ad31-ad1f-4674-91db-023f5f08da72,09120503916,09224087034,2025-04-28 02:10:39,2025-04-28,2026,off_net,data,NYL-7266,50.65,completed
f16b61f9-266a-41de-b6e9-ab676d48ad09,09164907535,09189418836,2025-04-28 16:43:01,2025-04-28,470,on_net,voice,KRT-8367,7.05,completed
dda9a3e0-4589-458e-8bb3-520297963be6,09184036900,09005425742,2025-06-28 00:52:18,2025-06-28,1156,off_net,sms,OMD-1493,28.9,completed
2a67e721-3824-4cb2-94f3-68500c526092,09128267828,09000044290,2025-06-20 05:16:42,2025-06-20,1776,off_net,sms,OMD-4593,44.4,completed
896f860d-af99-40a4-971b-a61c1ec906cd,09125025285,09000186729,2025-05-25 00:50:37,2025-05-25,311,off_net,voice,KSL-2049,7.78,completed
d06c5f9c-10b3-4f06-bce0-9f704c3019fd,09169094142,09162019306,2025-05-14 16:39:00,2025-05-14,423,on_net,voice,PSD-1491,6.34,completed
7a4a654d-7adb-47bb-a75f-e7109b9ba0a1,09188040561,+31518506046,2025-05-01 12:04:24,2025-05-01,2628,international,data,NYL-8259,262.8,completed
9ea8ab3a-725e-4cb0-884d-4e3b6ea279be,09188589947,09167619524,2025-06-19 17:46:58,2025-06-19,1535,on_net,voice,NYL-1587,23.02,busy
4afca98d-e7a9-49d3-a6e2-c5c5764d8e9e,09185697918,09000269904,2025-06-03 17:36:38,2025-06-03,99,off_net,sms,WAD-5261,2.48,completed
94477cb2-2633-44ab-8889-93ca361831af,09183006238,09227407019,2025-06-14 09:21:19,2025-06-14,1199,off_net,voice,KRT-5884,29.98,completed
8bcca9e2-cb57-4e9f-9409-71781440935b,09181005932,+45250184444,2025-04-22 22:27:01,2025-04-22,1692,international,sms,OMD-3524,169.2,dropped
facdb4f3-1f1c-4f41-b6c6-c9de4a8df469,09161558686,+40143002754,2025-06-01 12:48:47,2025-06-01,1257,international,sms,KSL-3182,125.7,completed
b20b672a-3ad4-49a5-9144-22e4716a4b38,09188569103,+93514293787,2025-06-01 14:19:11,2025-06-01,2401,international,voice,WAD-1274,240.1,completed
16c5e638-6502-4dd6-af36-fece8acd3be2,09181554234,09223926346,2025-06-04 14:37:47,2025-06-04,201,off_net,voice,ATB-6140,5.03,completed
52200ed5-c5db-4c88-b657-84d6b2169cbe,09128404456,09229352477,2025-05-05 06:47:44,2025-05-05,1338,off_net,sms,KSL-1866,33.45,completed
c9f46ebf-14df-4f3d-a5fe-1adad236a0dc,09129629395,09221338507,2025-05-12 06:02:27,2025-05-12,959,off_net,voice,KSL-9453,23.98,completed
ea197188-bd21-4680-ac95-4e91e1c4b1a3,09187529694,09188490277,2025-04-28 06:55:58,2025-04-28,1820,on_net,voice,ATB-1824,27.3,completed
b02ff331-8c72-4b9e-a0ed-278ce2cbf31c,09165703943,+49367053802,2025-04-11 04:38:02,2025-04-11,1733,international,voice,NYL-5981,173.3,completed
a747f4f3-59b4-4b24-a91b-f1867631844d,09164531459,09008034911,2025-06-11 03:42:16,2025-06-11,116417,off_net,voice,KRT-2125,2910.43,completed
91a666e5-e015-467a-a5ee-6694aaa7db7b,09187294209,09120674584,2025-05-26 23:06:24,2025-05-26,2714,on_net,voice,OMD-5414,40.71,completed
3fed4156-bd05-4f46-b6d0-83913c23bf13,09165149753,09229725058,2025-06-12 12:12:15,2025-06-12,1017,off_net,sms,OMD-6402,25.43,completed
3051080d-331e-4cd8-b234-4830148d5dd9,09160941382,09221063661,2025-06-28 20:23:19,2025-06-28,3338,off_net,voice,OMD-7102,83.45,dropped
70ca56c5-96cc-46ef-ae8a-f46bcbd83f9c,09124784171,09188166073,2025-06-04 14:07:26,2025-06-04,453,roaming,sms,ATB-1037,36.24,completed
00b398a7-664f-4cfa-915d-3cfc1bb245df,09161198095,+64539922624,2025-05-31 18:12:20,2025-05-31,2048,international,sms,KRT-3243,204.8,completed
107e9489-e010-48e4-8413-0503a5709ef3,09166283463,09181568539,2025-05-23 00:24:04,2025-05-23,2890,on_net,voice,PSD-5879,43.35,completed
80351f1e-1c1a-4cff-9590-64fa7965f068,09124784171,09129233095,2025-05-05 06:23:27,2025-05-05,274,on_net,data,OMD-2425,4.11,completed
ae320e43-9716-4aa8-b311-2daced013d82,09126993821,09187509263,2025-06-03 23:29:14,2025-06-03,2020,on_net,voice,PSD-1798,30.3,completed
83dd0550-88c8-4e1a-a89e-fa250083500c,09161928565,09183335286,2025-05-26 22:25:37,2025-05-26,893,on_net,voice,OMD-9673,13.39,completed
5cda97d4-9d80-4d05-95c7-6dfc4ad92e91,09162122816,09166541124,2025-06-17 15:58:01,2025-06-17,1997,on_net,voice,ATB-1266,29.95,completed
36f2183c-f2a9-46a5-8164-6a409cb3a223,09185200461,09224671566,2025-05-03 23:11:33,2025-05-03,3423,off_net,voice,NYL-1611,85.58,completed
b21ccf85-317d-4483-be0c-d4232d18fde3,09167722660,09120238580,2025-04-09 03:45:34,2025-04-09,1217,roaming,voice,KRT-3468,97.36,completed
e9a85a92-aaad-43c2-9ddc-71ab99b798e2,09161191014,,2025-05-18 01:56:54,2025-05-18,2650,on_net,sms,KSL-3058,39.75,completed
534fe161-f4ee-4675-a876-c0d10024b7b0,09161528572,09227780898,2025-04-09 11:11:25,2025-04-09,124,off_net,sms,NYL-4501,3.1,completed
a681343d-9d3f-4fce-9c08-39a89b974ed9,09122349605,09128703302,2025-06-09 06:21:37,2025-06-09,3358,on_net,sms,PSD-7203,50.37,completed
fab214a1-e8e2-407d-a221-baa25a78b404,09129281578,09184549497,2025-04-25 19:04:06,2025-04-25,2334,on_net,data,OMD-9093,35.01,busy
3c76c767-3185-4cae-acb7-3022e2efbb6d,09187852197,09182911259,2025-04-11 10:39:01,2025-04-11,508,roaming,sms,KSL-6372,40.64,failed
58466b65-5447-4e04-9dd5-7493c82be4d6,09186977143,09005463532,2025-06-27 19:56:40,2025-06-27,367,off_net,voice,KSL-7718,9.18,completed
f609a2a3-435c-4a1a-8ae6-f6a98d487183,09162718624,09168118917,2025-05-05 08:53:23,2025-05-05,3097,on_net,sms,PSD-1154,46.45,completed
a8c76375-7176-4f98-8db9-8a24832b3427,09162859693,+39217556545,2025-04-15 17:17:32,2025-04-15,1509,international,data,NYL-5208,150.9,completed
9bd52bbf-2d1f-4480-97b0-e06216928ed3,09129803703,09007103432,2025-05-21 02:57:17,2025-05-21,586,off_net,sms,OMD-8059,14.65,completed
25899e63-9748-4052-b011-9731b1b404e4,09164126980,09008124649,2025-06-09 13:15:34,2025-06-09,2481,off_net,voice,PSD-9567,62.03,completed
ed339f81-7712-4387-9f0b-0b457c7aec28,09187756191,09120977978,2026-04-10 00:00:00,2026-04-10,3073,on_net,sms,KRT-2095,46.09,completed
aa3e800e-0288-4eef-be5f-21864f99ed0c,09125857306,09187383306,2025-04-27 19:25:25,2025-04-27,1870,on_net,voice,KSL-2446,28.05,failed
4115f538-1ff3-4c56-a915-b8e3a254af49,09126180919,09167072799,2025-06-22 08:53:59,2025-06-22,2168,roaming,sms,ATB-5509,173.44,completed
85e99d03-84f5-4b71-8692-df73dfaf39e6,09123722982,09009301361,2025-04-10 02:30:29,2025-04-10,1976,off_net,voice,KRT-8444,49.4,completed
325252ed-218a-488a-b272-f550b0db21b4,09185924197,09126046901,2025-05-15 04:29:32,2025-05-15,2001,on_net,voice,WAD-5122,30.02,completed
3fd0014c-3a5f-4aee-9b4a-be9fba650502,09169707306,09223484996,2025-06-23 19:29:33,2025-06-23,2829,off_net,data,ATB-7599,70.73,completed
2256b63e-b5bb-43ee-ade6-a2533948d613,09182980686,+94604797780,2025-06-12 01:07:28,2025-06-12,417,international,sms,NYL-4242,41.7,completed
bbdca4fe-712d-4acf-b479-eab99e2dffed,09186306670,09180081334,2025-06-04 03:18:52,2025-06-04,1067,on_net,sms,KRT-1157,16.0,completed
e30d251f-23f4-4170-b755-ca0e1bf68039,09167449160,09225621703,2025-06-03 21:34:30,2025-06-03,1018,off_net,voice,NYL-1593,25.45,completed
18570336-1391-4e3e-941f-0847f104a2ae,09124713727,09128007272,2025-05-23 15:43:36,2025-05-23,1026,on_net,data,OMD-5946,15.39,busy
c80dd01d-c948-42c1-9869-ffb0ff90d820,XFPGqoHB,09165038410,2025-05-07 10:02:02,2025-05-07,1726,on_net,voice,OMD-8601,25.89,completed
38e853fc-6ada-463f-892e-c530f4f100eb,09188591981,09127884437,2025-06-17 08:39:00,2025-06-17,1596,on_net,voice,WAD-4329,23.94,completed
cd7a0c21-a9df-4789-aa9d-e2897a3d645e,09166312241,09126970257,2025-04-18 10:51:34,2025-04-18,1093,on_net,voice,PSD-3802,16.39,completed
7e25dc20-d9bf-4d51-bb8d-e0c17cbab72c,09166260702,09221105968,2025-06-27 23:09:12,2025-06-27,1621,off_net,voice,KRT-6973,40.53,completed
aeedd84b-d0fa-4136-aecf-a321e03025bd,09186717565,09185528587,2025-05-26 04:45:06,2025-05-26,2117,on_net,sms,NYL-7383,31.75,completed
f814d768-6553-4b63-9c5b-d1b22dc06eb4,09124856450,09225397275,2025-05-08 22:18:05,2025-05-08,2210,off_net,sms,PSD-8757,55.25,completed
3b77e35d-72a1-4e93-9f9e-dcaa29eb97fa,09125851514,+56411988838,2025-04-03 16:54:57,2025-04-03,477,international,voice,ATB-3312,47.7,completed
249fcab9-174b-4903-8783-c1f6d8fac153,09181511856,09183228466,2025-04-17 15:37:55,2025-04-17,1067,on_net,sms,NYL-5086,16.0,busy
afb7a1de-2974-4d07-9a55-4c06159dadec,09166115552,09182221313,2025-04-25 08:02:50,2025-04-25,2487,roaming,voice,PSD-4028,198.96,completed
874661d8-6051-4d93-86e1-f0a182454dae,EGoEAEYV,09169624809,2025-04-09 23:10:35,2025-04-09,251,on_net,data,OMD-7880,3.76,completed
491b90e0-be90-4f0e-9412-0de7c5dd1333,09164740550,+83990096901,2025-05-23 16:17:39,2025-05-23,1787,international,voice,NYL-5813,178.7,completed
cb5eaf55-2182-4fa4-9e6f-e1ef2ca9ba83,09122649232,09222364237,2025-04-25 05:44:39,2025-04-25,1930,off_net,sms,KRT-4395,48.25,completed
0db6a1a2-ec3f-43fa-821b-6f1ebfc48760,09162023209,09129872340,2025-06-03 04:57:26,2025-06-03,1447,roaming,voice,KRT-9378,115.76,completed
e81015cc-9e53-4c2c-a633-d371df5053db,09129832210,+39336541068,2025-06-20 03:06:39,2025-06-20,834,international,sms,WAD-1275,83.4,completed
d3455228-a21a-47ef-9a30-987cfd4b0b6f,09185974776,09006145770,2025-04-16 17:05:35,2025-04-16,1841,off_net,voice,KSL-6373,46.03,completed
3a68909d-00ac-4ca6-b404-1dd12f1c4686,09168599464,09225422722,2025-05-13 17:51:42,2025-05-13,3397,off_net,voice,KRT-5666,84.93,completed
d02d1de3-3127-4321-9076-c19514982d41,09187060855,09228846942,2025-04-05 10:02:36,2025-04-05,3248,off_net,sms,PSD-2187,81.2,completed
a9f6d85d-dff7-4b89-9676-1f20c639371c,09126328708,09185352181,2025-04-09 16:09:18,2025-04-09,720,on_net,voice,KRT-1015,10.8,dropped
f5aa71ff-f6ed-44ea-acf8-47f0dbdb52b1,09128404456,09127290796,2025-05-30 02:35:10,2025-05-30,1637,roaming,voice,PSD-5629,130.96,completed
677982cf-d9cb-461d-864c-d31b12d97131,09160509754,+37156943839,2025-06-01 08:15:01,2025-06-01,933,international,voice,ATB-7646,93.3,completed
1afbce01-fe75-45ca-8414-a40c3d06b1f7,09187546926,09124614768,2025-04-03 07:55:55,2025-04-03,1685,on_net,sms,PSD-1387,25.27,completed
0539d67e-20da-4ddb-9f77-ca012df85bf6,09129758598,09160453556,2025-05-15 00:44:33,2025-05-15,681,roaming,voice,NYL-4913,54.48,completed
52abcafa-cb7a-4556-8202-c27ade5b378c,09184896340,09181498714,2025-05-01 09:34:50,2025-05-01,596,on_net,voice,ATB-5776,8.94,completed
723945c3-4c98-4d3e-adcf-ada2593b77cd,apwwUUuq,09001576490,2025-04-08 13:35:15,2025-04-08,1166,off_net,data,KRT-4076,29.15,completed
3e7a7d22-1e3b-4974-a1d9-039c0c0571cc,09991764846,09005500764,2025-04-09 07:31:46,2025-04-09,988,off_net,voice,OMD-3869,24.7,dropped
f5a2dc2b-2c6f-4d7d-9e65-4e6c0ba432d2,09188006167,09000104614,2025-04-06 19:03:09,2025-04-06,1345,off_net,voice,WAD-4424,33.62,busy
d9018d82-dbb5-4353-8108-3217511f3f55,09120257872,09187062728,2025-06-29 11:54:41,2025-06-29,2086,on_net,voice,WAD-1289,31.29,failed
2058af86-3161-4249-80a4-f419fe5cc31f,09186999516,09120973122,2025-05-18 17:02:04,2025-05-18,1141,roaming,voice,OMD-5364,91.28,completed
7cbdc8ab-2f39-4f1a-85c7-b54da86dc22c,09183545036,+35315256852,2025-05-31 07:34:09,2025-05-31,111,international,voice,OMD-9389,11.1,completed
58058d72-be3b-423b-86e5-730d461bde1b,09185985160,09122710267,2025-06-10 06:52:38,2025-06-10,-3444,on_net,voice,OMD-8569,-51.66,completed
da1de428-6ef5-479b-be8e-ab84c28663bd,09169194373,09001668063,2025-06-25 22:29:49,2025-06-25,1365,off_net,sms,OMD-2323,34.12,completed
38056c0e-a589-4ef6-be81-52d33d720e26,09122349605,09183500618,2025-06-02 18:00:42,2025-06-02,1958,on_net,sms,KRT-6413,29.37,completed
3acc3d00-3187-4ec8-aa4e-c4874bdf72e1,09187186717,+30638499488,2025-06-19 06:50:54,2025-06-19,1500,international,voice,ATB-7782,150.0,completed
0c8727d6-86bb-462b-84fa-22416750836d,09187546926,09124011392,2025-04-04 21:34:14,2025-04-04,-933,on_net,voice,WAD-5665,-13.99,completed
52e7f80f-3c94-4f71-9a4c-63f6e1fc97f5,09186354692,09183692009,2025-06-12 21:35:17,2025-06-12,3164,on_net,sms,KSL-4683,47.46,completed
e159e904-df08-46c6-8cd4-899a32d30ce7,09121968636,09002418412,2025-05-13 18:53:46,2025-05-13,1910,off_net,voice,PSD-8058,47.75,completed
bb746f37-c020-4db6-8fc6-44cdaae0359c,09121584668,09227395598,2025-06-08 09:40:00,2025-06-08,2907,off_net,data,KSL-7469,72.67,completed
0dc70d66-97a2-4ca2-9789-2926e56e1f92,09183032535,09188343493,2025-06-06 11:25:21,2025-06-06,2118,on_net,sms,KSL-6283,31.77,completed
51e8df86-d233-4f96-a34e-0b24b56d1aef,09122933367,09222996037,2025-06-06 06:49:54,2025-06-06,2997,off_net,voice,NYL-9619,74.92,completed
fa25b0e4-f734-43c0-b9fe-2eeed8470cce,09167130423,09224693774,2025-05-28 20:12:18,2025-05-28,1251,off_net,data,PSD-3678,31.28,completed
88bf8766-d2ec-4beb-9902-66fe56ff84f3,09127602070,09127286324,2025-06-10 18:02:13,2025-06-10,1590,on_net,data,PSD-1081,23.85,completed
a10440d3-f3ff-4883-84d7-d7a3004033fe,09126440930,09008997485,2025-04-27 04:35:58,2025-04-27,2636,off_net,sms,OMD-7232,65.9,completed
45e07957-e0b8-4eea-8d36-71b602210ae1,09189090660,+57176753046,2025-04-08 04:55:40,2025-04-08,2491,international,voice,KRT-6087,249.1,dropped
1cda078c-d4f3-42e6-845a-687409668eaf,09124650865,09162308481,2025-04-01 11:11:56,2025-04-01,2777,on_net,voice,KSL-1548,41.66,completed
eb0db27b-0e5c-4139-95ed-a7921597fd39,09127603453,09166059558,2025-05-12 15:07:43,2025-05-12,-1365,on_net,voice,ATB-5760,-20.47,completed
016e3cd4-26b4-4d8c-a349-8e975d168907,09125161857,09000357016,2025-05-30 10:47:52,2025-05-30,2778,off_net,sms,WAD-1224,69.45,completed
2b9547b6-d1fa-4aa6-ae41-1b9f9b16322b,09188245663,+94423381964,2025-05-28 12:22:07,2025-05-28,857,international,data,ATB-4401,85.7,dropped
7100db1b-42aa-4faa-9ff5-d90f5daf4b19,09163449799,09008782216,2025-04-27 00:53:13,2025-04-27,3095,off_net,sms,NYL-5553,77.38,completed
6435e75d-0e17-4ca4-8a01-62f7063e4409,09121194707,09008583364,2025-05-11 09:00:54,2025-05-11,3481,off_net,data,WAD-2674,87.03,completed
82db14d7-d3ed-4a31-9d21-594a4b030f02,09128096641,09121290431,2025-06-26 13:26:32,2025-06-26,3579,on_net,data,KRT-8631,53.68,completed
47bd828e-c36a-43bb-a549-d908e4b47815,09120086966,09009707429,2025-05-28 06:03:29,2025-05-28,2610,off_net,voice,OMD-2371,65.25,completed
662c04da-e753-40a6-b1fe-c6929f4f2fa8,09183550514,09167631544,2025-04-25 21:02:29,2025-04-25,448,roaming,sms,WAD-9444,35.84,completed
5a108d5b-8fc4-4847-990b-7528c104a3e5,09123045441,09162771410,2025-05-05 16:05:46,2025-05-05,2611,on_net,sms,WAD-5652,39.16,busy
b01fb3d6-50d8-4b3f-8780-a4c0e80088dd,09162115678,,2025-05-06 09:16:38,2025-05-06,3114,on_net,sms,OMD-1756,46.71,completed
c5b29b81-3dad-497e-8f9a-f725aa6a6f78,09181241521,09003669495,2025-05-05 03:13:07,2025-05-05,2569,off_net,data,NYL-1540,64.23,completed
b1e46e53-5ae5-4ce6-a1aa-409f50ac6a25,09122004711,09120030471,2025-05-30 18:55:59,2025-05-30,2423,on_net,voice,PSD-3877,36.34,completed
55650479-7db3-48c7-9a0e-3f34604ccb5c,09165125622,09161214630,2025-05-29 23:53:09,2025-05-29,1439,on_net,voice,KRT-8012,21.59,completed
88c802db-fe23-4b82-a117-abd528a09747,09167743490,09189116655,2025-05-10 12:42:10,2025-05-10,1029,on_net,voice,ATB-4800,15.43,completed
83e49d65-6d2b-4013-a763-fd5020eeb05c,09160717327,09008558455,2025-06-10 00:41:03,2025-06-10,2729,off_net,sms,KRT-7993,68.23,completed
f8ba9885-9851-48fa-a0fd-59ced1d2e0c8,09181823688,09992104546,2025-05-07 08:09:41,2025-05-07,1438,on_net,voice,OMD-2925,21.57,busy
0b9f6f08-d522-42b4-b6d6-2890ecb5e5c7,09189419513,+78144599230,2025-06-11 11:34:15,2025-06-11,1688,international,voice,PSD-4040,168.8,completed
2b23b09f-6998-4cee-84a0-84546cdb6000,09189088068,09181801704,2025-05-23 11:45:51,2025-05-23,1271,on_net,voice,OMD-6070,19.06,completed
8fd6c392-7b42-4af5-98b2-e25ab77a7199,09126814721,09224602496,2025-05-04 10:36:04,2025-05-04,149778,off_net,sms,WAD-8615,3744.45,completed
3e6ce092-edab-462e-ab02-b6678b10d5d1,09168928697,09169944617,2025-05-25 02:23:43,2025-05-25,3173,on_net,voice,WAD-8729,47.59,completed
dafc0cc8-96f3-4c4a-86ce-b175e9ebc891,09164820987,09129163392,2025-04-18 14:17:02,2025-04-18,2464,on_net,sms,NYL-6880,36.96,completed
1c7ee870-7ce8-4da8-bbe4-0dc8cded1a90,09187357685,09123161546,2025-05-11 20:14:54,2025-05-11,134,roaming,data,WAD-4689,10.72,completed
3876d077-5949-43bf-83c5-75759fb7d8c5,09169561410,09127599805,2025-06-10 15:22:44,2025-06-10,382,on_net,data,KSL-6455,5.73,completed
30f865b2-1a60-4175-b01c-41fdbfc37ed6,09169471990,09008928164,2025-06-10 10:40:50,2025-06-10,1201,off_net,data,WAD-1650,30.03,completed
5695aef4-4863-4009-8804-264be63ca1b3,09185872422,09186488639,2025-05-13 03:00:40,2025-05-13,2272,on_net,voice,PSD-9172,34.08,completed
f69cb15d-2fdb-4a69-b206-36609c9073fa,09189948141,09184018432,2025-04-26 16:06:33,2025-04-26,1247,roaming,voice,KSL-3983,99.76,completed
a873d7e6-2637-43be-94f3-8d7c4c553764,09168187414,09005264684,2025-05-09 22:27:17,2025-05-09,2276,off_net,sms,KRT-7106,56.9,completed
67f81226-ff64-4854-8197-b8d101b58442,09160373796,09188975784,2025-05-19 16:16:30,2025-05-19,2688,on_net,sms,PSD-1649,40.32,completed
bd50614c-bc5e-422c-ab88-7d4813fcb228,09129338530,09002599575,2025-05-10 05:48:33,2025-05-10,1607,off_net,voice,PSD-4647,40.18,completed
d4abe4f4-f876-470f-ba42-de65b925cf3e,09126694810,09187294209,2025-06-06 05:27:13,2025-06-06,2474,on_net,sms,ATB-7033,37.11,completed
1b063190-37ac-4826-b81c-566368a5996c,09168450156,09126344371,2025-06-07 08:17:49,2025-06-07,2029,on_net,voice,NYL-8617,30.43,completed
7e22e197-178b-4683-8cff-9a0da78b5317,09186263355,09168400004,2025-06-09 11:55:37,2025-06-09,848,on_net,voice,PSD-9469,12.72,completed
e6692fa0-6e2f-4961-b947-2d5878ffb39a,09128722824,09184036900,2025-06-14 23:44:39,2025-06-14,992,on_net,sms,PSD-3771,14.88,completed
b79cc069-0a50-4873-9ab3-044c47c20404,09126862886,+79523757103,2025-06-11 10:45:27,2025-06-11,1653,international,voice,PSD-2761,165.3,completed
1407475d-b42a-4d2c-830a-850d53e918cc,09127614266,09122270191,2025-05-21 04:00:48,2025-05-21,601,roaming,voice,KSL-8902,48.08,completed
5d43e833-a485-40ff-8083-e2517aba3f97,09183877765,09124916300,2025-05-16 11:42:45,2025-05-16,1135,on_net,voice,OMD-1132,17.02,completed
d396f7bc-1f00-474a-9265-a25bd5b0091e,09126993821,09120326249,2025-05-02 07:23:27,2025-05-02,2878,on_net,data,ATB-9878,43.17,completed
de2f03f4-1f22-4268-a736-a133a79f9fc4,09183230017,09185790571,2025-04-12 12:17:49,2025-04-12,1351,on_net,voice,ATB-9485,20.27,completed
d2d8c212-196a-4c75-8523-0681b6e4f744,09162717272,09224886366,2025-05-26 23:05:08,2025-05-26,198322,off_net,sms,NYL-5098,4958.05,completed
ee6b67bd-f793-4728-bd6d-f9573714c7e8,09122153539,,2025-06-28 09:11:18,2025-06-28,102,off_net,data,WAD-5216,2.55,completed
d59cf5b4-8aaf-468c-9a0a-a989716c5c70,09126643509,09185927282,2025-06-22 09:53:31,2025-06-22,3591,on_net,data,WAD-7819,53.86,completed
610feb6e-5226-4585-960b-014c3d1721cc,09186112580,09182980686,2025-05-13 22:17:13,2025-05-13,753,on_net,voice,KRT-6929,11.29,completed
0b888c7a-0783-419d-a120-6a31e47d1ed2,BBNBAngc,+35139551156,2025-05-12 13:21:25,2025-05-12,180,international,voice,KRT-7671,18.0,completed
3b9350ef-0d20-49d0-8265-c7a880436cc1,09169893546,09007436453,2025-05-18 05:20:10,2025-05-18,499,off_net,sms,OMD-3688,12.48,completed
e1e7342b-caa1-4a4a-8211-f61c3f906e14,09999283109,09162937178,2025-06-14 15:57:57,2025-06-14,1453,on_net,voice,KRT-2336,21.79,completed
d85c9eab-3594-4402-8d83-ed5b3d62ea2e,09122793108,09185186230,2025-05-01 05:29:22,2025-05-01,667,roaming,voice,ATB-1514,53.36,completed
53e5acaf-9696-46e4-a5f2-0ba36c36f78a,09161643167,09187418182,2025-06-07 08:47:33,2025-06-07,3283,on_net,sms,KSL-9435,49.24,completed
04aebfdd-8c78-41b6-8249-272a3d6d1f77,09163747411,09120258330,2025-05-02 08:17:04,2025-05-02,1407,on_net,voice,PSD-2297,21.11,completed
80c4e14b-e51e-481e-9595-6e80e68a3ab6,09186343629,09126694810,2025-06-14 15:23:19,2025-06-14,3062,on_net,voice,KRT-8665,45.93,completed
53ac5614-3afa-4857-8d37-7150401c2b90,09162479393,09186667252,2025-06-25 04:42:07,2025-06-25,980,on_net,voice,KSL-8804,14.7,completed
8f65f266-636f-40a5-a791-579dab9c1558,09185555702,09182234855,2025-05-01 13:57:49,2025-05-01,1295,roaming,voice,KRT-9837,103.6,completed
7f951b09-b24f-43c3-9044-5ee7a8b0e8ca,09187070022,09125076955,2025-06-11 17:41:18,2025-06-11,2991,on_net,data,NYL-4617,44.86,completed
043b47fd-a889-498a-8500-f8d2b63f17b1,09129887230,09126814365,2025-06-18 04:10:15,2025-06-18,1539,on_net,voice,KSL-5533,23.09,completed
8ce266af-0308-4d07-815e-bbf532b431ea,09124161772,09168790259,2025-04-28 13:50:54,2025-04-28,864,on_net,voice,KSL-7924,12.96,completed
e345dba3-a508-40d3-99ac-d3e435604bbe,09165149753,09180733821,2025-06-22 06:29:47,2025-06-22,1548,on_net,sms,WAD-7968,23.22,completed
d7639175-1acf-40cf-8f5c-9b4039978847,09123860157,09188462054,2025-05-01 15:08:48,2025-05-01,90,on_net,voice,WAD-8128,1.35,completed
99f4a743-843b-4ea1-bc99-89a0b2473c7b,09163658585,09222948423,2025-05-09 10:26:47,2025-05-09,1918,off_net,voice,KSL-2709,47.95,completed
